time,meas_pos_1,meas_vel_1,cmd_pos_1,meas_pos_2,meas_vel_2,cmd_pos_2,meas_pos_3,meas_vel_3,cmd_pos_3
3.3299147617071867e-07,0.03893659876401934,-0.01861600671396957,-0.035691387951374054,-0.8947745479514762,0.05767910276951227,-0.12990543246269226,-0.7601268024719605,-0.07171740291447293,-0.21982520818710327
0.020067239995114505,0.032798809796291906,-0.29938200961318273,0.04855896532535553,-0.8088455024032957,6.65751125352865,-0.1563253402709961,-0.6895422293430986,5.481956206607155,-0.2176327407360077
0.040126294989022426,0.02666102082856625,-0.3372243839169897,-0.019741512835025787,-0.6580860608834964,7.961242084382391,-0.38548585772514343,-0.573307850766767,5.520408941786833,-0.49293962121009827
0.06018358998699114,0.019372396429389482,-0.3213550011444255,-0.004446646198630333,-0.52957610437171,4.636606393530176,-0.5673204660415649,-0.4985035477225903,1.9693293659876403,-0.5974132418632507
0.0802416819933569,0.013618219272144572,-0.1962310215915153,0.005000706762075424,-0.4850771343556879,0.8432135500114448,-0.5518630146980286,-0.49236575875486466,-0.6002899214160387,-0.687788188457489
0.10029806999955326,0.008631265735866478,-0.10650797283894065,-0.006181363016366959,-0.4831590753032735,-0.37445639734492886,-0.5988831520080566,-0.5226710917830157,-2.093232623788815,-0.6823748350143433
0.12035649598692544,0.005945983062485283,-0.09552147707331926,-0.006242633797228336,-0.5004216067750047,-1.1923399710078577,-0.6149176359176636,-0.5660192263675903,-2.2195773250934607,-0.6861088275909424
0.14041388398618437,0.002493476768139047,-0.23895628290226512,-0.020735418424010277,-0.5265072098878463,-1.4212252994583032,-0.6040505766868591,-0.6062984664682993,-1.70199130235752,-0.6704190373420715
0.16047206899384037,-0.0036443121995883843,-0.08758678568703715,-0.04840291291475296,-0.5587306019684135,-1.810635538261998,-0.6311735510826111,-0.6335349050125885,-0.8401617456321055,-0.6684326529502869
0.1805296979873674,-0.009398489356831519,-0.3836118104829467,-0.006021520122885704,-0.5882687113756013,-1.0952925917448688,-0.6054753661155701,-0.644659647516594,-0.4361028458075822,-0.6760172843933105
0.2005884749960387,-0.014385442893109612,-0.03143358510719452,0.0023197513073682785,-0.6028459601739531,-0.4049744411383216,-0.6317188739776611,-0.6523318837262533,-0.3579766536964968,-0.6505433917045593
0.22064662199409213,-0.013234607461662051,0.09002822919050857,-0.004089858382940292,-0.6078329137102312,-0.2725261310749971,-0.6068513989448547,-0.6561680018310838,-0.04058899824521234,-0.6352049708366394
0.24071056599495932,-0.010932936598765153,0.13580529488059767,-0.01867595873773098,-0.6089837491416787,0.05889982452124798,-0.5154657363891602,-0.655400778210117,0.029602502479590953,-0.5965951681137085
0.260768175998237,-0.010165712977798336,0.04486152437628732,-0.010314295999705791,-0.6005442893110544,0.704051270313574,-0.4475678503513336,-0.6504138246738371,0.44586861982146786,-0.6188504695892334
0.28082611999707296,-0.010932936598765153,-0.09002822919050857,0.0005541425198316574,-0.5817473105973914,1.1935606927595934,-0.45424965023994446,-0.6396726939803159,0.4910353246356891,-0.6554756164550781
0.3008846939919749,-0.010165712977798336,-0.10101472495612995,0.009157642722129822,-0.5552780956740673,1.3742275120164784,-0.469834566116333,-0.6366037994964522,-0.09613183794918712,-0.6809685826301575
0.32094285999482963,-0.008631265735866478,0.11627374685282632,0.012325165793299675,-0.528808880750745,1.0849164568551153,-0.4837920665740967,-0.6435088120851464,-0.33539330128938616,-0.6958493590354919
0.3410009699873626,-0.002493476768139047,0.2523842221713579,0.01283230446279049,-0.5119299610894945,0.7394522011139095,-0.486677348613739,-0.6538663309681834,-0.5764858472571923,-0.7051869630813599
0.36105878399393987,0.00210986495765475,-0.014343480582894585,0.014016395434737206,-0.49927077134355713,0.523384451056689,-0.5003457069396973,-0.6672927443350876,-0.6564431219958813,-0.6853504180908203
0.38111706099880394,0.0036443121995883843,0.05645838101777656,0.0014251414686441422,-0.493516594186314,0.18280308232242248,-0.5146433115005493,-0.6768830395971612,-0.32867933165483976,-0.670779824256897
0.4011752089863876,0.003260700389105864,-0.009460593575951748,-0.001670796424150467,-0.49696910048065845,-0.40009155413137876,-0.5142077207565308,-0.6807191577019918,0.03448538948653379,-0.6611325740814209
0.4212337639910402,0.0013426413366914858,0.06927595941100151,-0.006512186489999294,-0.5096282902265976,-0.43549248493171433,-0.5207281112670898,-0.6791847104600581,0.12237735561150487,-0.6462684869766235
0.44129222599440254,-0.0005754177157246687,-0.10101472495612995,-0.008821118623018265,-0.5142316319523914,-0.18829633020523318,-0.5220949053764343,-0.6768830395971612,0.1852445258258939,-0.634408712387085
0.461350521989516,-0.0013426413366914858,-0.11688410772869418,-0.009967952966690063,-0.5169169146257726,-0.13519493400472982,-0.528662919998169,-0.6703616388189513,0.5410849164568567,-0.62445467710495
0.48140859499108046,-0.0017262531471722298,-0.007019150072480329,-0.010697097517549992,-0.5176841382467376,-0.05767910276951227,-0.53542160987854,-0.65962050812543,0.5056839856565212,-0.6172510981559753
0.5014664089976577,-0.002493476768139047,-0.14435034714274764,-0.013036228716373444,-0.5203694209201188,-0.23834592202639726,-0.5295159816741943,-0.6507974364843214,0.3237964446478969,-0.6283273696899414
0.5215255379880546,-0.003260700389105864,-0.10894941634241206,-0.014140861108899117,-0.5257399862668795,-0.23163195239185086,-0.5199187994003296,-0.6431252002746621,0.19439993896391172,-0.6415948271751404
0.5415815929882228,-0.004795147631035945,-0.21942473487449377,-0.006490911357104778,-0.5291924925612257,-0.19928282597085456,-0.5102338790893555,-0.6415907530327303,0.07598992904554791,-0.6525212526321411
0.5616392219963018,-0.005178759441518466,0.04486152437628732,-0.005384671501815319,-0.530343327992675,0.14862287327382262,-0.4972561299800873,-0.6431252002746621,0.007019150072480329,-0.6673624515533447
0.5816975919879042,-0.004411535820555201,0.06317235065232296,0.0004284083843231201,-0.5284252689402624,0.16144045166704757,-0.47735363245010376,-0.6469613183794927,-0.18463416495002605,-0.6824771165847778
0.6017554430000018,-0.004027924010070905,0.06500343327992653,0.0007638204842805862,-0.5226710917830157,0.40802624551766087,-0.4773339629173279,-0.6530991073472201,-0.3183031967650862,-0.6822388172149658
0.6218138499971246,-0.003260700389105864,-0.15350576028076546,0.0049199387431144714,-0.5146152437628757,0.4995803768978391,-0.4815100431442261,-0.661922178988327,-0.4025329976348502,-0.6813555955886841
0.6418717380001908,-0.0021098649576565265,0.12237735561150487,0.005388444289565086,-0.5057921721217671,0.4989700160219712,-0.48223957419395447,-0.6672927443350876,-0.0747692072938122,-0.6874265074729919
0.6619295519922161,-0.0009590295262071891,0.043030441748683756,0.0034472402185201645,-0.500037994964524,0.21820401312275806,-0.4841921627521515,-0.6695944151979845,-0.1663233386739904,-0.6873241662979126
0.6820006629859563,-0.0005754177157246687,0.021057450217440987,0.001199411228299141,-0.4988871595330746,0.08392462043183002,-0.4859365224838257,-0.6730469214923325,-0.2029449912260617,-0.7001952528953552
0.7020586619910318,-0.0005754177157246687,0.054627298390172996,0.00038410164415836334,-0.49927077134355713,-0.00457770656900891,-0.4909535050392151,-0.6780338750286106,-0.37323567559319315,-0.6925350427627563
0.7220666979992529,-0.0005754177157246687,0.08941786831464071,0.0026392899453639984,-0.4988871595330746,-0.06927595941100151,-0.4975856840610504,-0.6837880521858555,-0.27496757457846854,-0.684092104434967
0.7421255119988928,-0.0005754177157246687,0.000915541313801782,-0.005516635254025459,-0.4988871595330746,0.035095750362401645,-0.49908384680747986,-0.6860897230487524,-0.08209353780422646,-0.6693609356880188
0.7621841969958041,-0.0009590295262071891,-0.011902037079423167,-0.0073271626606583595,-0.500805218585489,-0.04852368963149445,-0.5004950165748596,-0.6853224994277873,0.03936827649347663,-0.6632004976272583
0.782244288988295,-0.0013426413366914858,0.0802624551766229,-0.0068633779883384705,-0.5023396658274208,0.019226367589837423,-0.5031271576881409,-0.6830208285648887,0.16754406042572612,-0.6618887186050415
0.8023012139892671,-0.0017262531471722298,-0.1071183337148085,-0.0037421230226755142,-0.5034905012588684,-0.07171740291447293,-0.5045341849327087,-0.6807191577019918,0.10650797283894065,-0.6602604389190674
0.8223592689901125,-0.0017262531471722298,0.12970168612191912,-0.010986977256834507,-0.5038741130693509,0.03448538948653379,-0.5008091926574707,-0.6791847104600581,0.0357061112382695,-0.669700562953949
0.8424173049861565,-0.0021098649576565265,-0.014343480582894585,-0.0059971557930111885,-0.5034905012588684,0.1193255512321656,-0.4961128830909729,-0.6784174868390949,0.05279621576256943,-0.6811171174049377
0.8624749159935163,-0.0021098649576565265,-0.020447089341573133,-0.007733291946351528,-0.5034905012588684,0.12664988174257985,-0.4935319125652313,-0.6788010986495774,0.010681315327687457,-0.6873576641082764
0.882533247990068,-0.002493476768139047,0.02777141985198739,-0.006011676043272018,-0.5034905012588684,-0.02777141985198739,-0.49352988600730896,-0.6803355458915075,-0.04852368963149445,-0.694782555103302
0.9025933029915905,-0.0021098649576565265,0.06317235065232296,-0.005027036182582378,-0.5034905012588684,-0.08758678568703715,-0.49381741881370544,-0.6830208285648887,-0.19439993896391172,-0.7041495442390442
0.9226515439950163,-0.0021098649576565265,-0.046692607003890885,-0.003050096333026886,-0.5034905012588684,-0.05889982452124798,-0.49350595474243164,-0.6868569466697192,-0.2944991226062399,-0.7080800533294678
0.9427097649895586,-0.0021098649576565265,0.02655069810025168,-0.0027794837951660156,-0.5027232776379034,-0.015564202334630295,-0.49369269609451294,-0.6922275120164798,-0.2432288090333401,-0.7165777683258057
