time,meas_pos_1,meas_vel_1,filt_pos_1,filt_vel_1,cmd_pos_1,meas_pos_2,meas_vel_2,filt_pos_2,filt_vel_2,cmd_pos_2,meas_pos_3,meas_vel_3,filt_pos_3,filt_vel_3,cmd_pos_3
3.7001154851168394e-07,-0.0036443121995883843,0.009460593575951748,-0.0036443121995883847,-0.03393606469825272,-0.030150527879595757,-0.7988715953307395,-0.08575570305943359,-0.7988715953307395,0.057618066681925484,-0.6197124898433686,-1.035176470588235,-0.1004043640802621,-1.035176470588235,-0.05700770580605763,-1.254225528240204
0.005058376002125442,-0.004027924010070905,-0.036316472114137355,-0.003682673380636637,-0.03417410543984119,-0.02969641212373972,-0.7973371480888076,0.4483100633249393,-0.7987181506065464,0.09668726634622687,-0.6205212992429734,-1.0374781414511318,-0.6674296177615027,-1.0354066376745246,-0.11804989700160215,-1.2552907192707063
0.010115383003721945,-0.004411535820555201,-0.19989318684672241,-0.0037555596246284934,-0.05074601358052931,-0.029287707943469285,-0.7942682536049439,0.7022201876859704,-0.7982731609063861,0.15724055848020124,-0.6212492277026177,-1.0432323186083785,-1.3919279774166462,-1.03618920576791,-0.24543770504310658,-1.2562493911981585
0.015170963000855409,-0.005178759441518466,-0.22186617837796518,-0.003897879606317491,-0.0678580300602729,-0.028919874181225894,-0.7896649118791483,1.0305943389028762,-0.7974123360036623,0.24457593652246876,-0.6219043633162976,-1.0505209430075535,-1.6403448538948666,-1.0376223794918744,-0.38492841992828264,-1.2571121959328653
0.020226469001499936,-0.0063295948729695795,-0.16571297779812255,-0.0041410511329827,-0.07764352483405787,-0.027963449254520236,-0.7842943465323877,1.220416571297779,-0.7961005370565349,0.3421599999999998,-0.6228380591410398,-1.0593440146486621,-1.966277561608301,-1.0397945430075533,-0.5430633340962845,-1.2590382434523106
0.02528375299880281,-0.00709681849393462,-0.12542915999084414,-0.004436627869077892,-0.0824220883497365,-0.027102666820485143,-0.7777729457541778,1.4584573128862424,-0.7942677779262993,0.4537897312886241,-0.6236783853833079,-1.0700851453421834,-2.264744029907682,-1.0428236032410163,-0.7152314036774243,-1.2607716862198115
0.030340110999532044,-0.008247653925382181,-0.2511635004196222,-0.004817730474708321,-0.09929622955672507,-0.026327962629853558,-0.7701007095445185,1.5616083009079134,-0.7918510710881212,0.5645715882505531,-0.6244346790013492,-1.081977111467154,-2.3923094529640636,-1.04673895406363,-0.8829392086060883,-1.2623317847105624
0.03539474699937273,-0.009398489356831519,-0.3591973754482325,-0.005275806362920641,-0.1252863441458758,-0.025630728858285132,-0.7620448615243767,1.6610971236743737,-0.7888704501317468,0.6742241417929351,-0.6251153432575863,-1.0942526894026106,-2.40756847486076,-1.051490327597528,-1.0354021352315554,-1.2637358733522381
0.04045060501084663,-0.010549324788280856,-0.2810711833371471,-0.005803158205456662,-0.14086482806500294,-0.02488767728141515,-0.7536054016937506,1.66781109330892,-0.7853439452879473,0.7735828369445337,-0.6261651709599496,-1.1065282673380636,-2.4899671931029204,-1.0569941215715817,-1.1808586410186919,-1.265900048182084
0.04550796300463844,-0.011316548409245897,-0.24017700465400083,-0.006354497225835586,-0.15079604572390273,-0.024218930862232164,-0.7443987182421612,1.756313420309759,-0.7812494225833686,0.8718558952810562,-0.6271100158920766,-1.119187457084001,-2.4008545052262136,-1.0632134551228236,-1.302858227439444,-1.2678478055289453
0.050564098011818714,-0.012083772030212714,-0.2096589608606081,-0.006927424706273299,-0.15668233723757327,-0.023617059084967477,-0.73519203479057,1.8008697642481124,-0.7766436838040888,0.9647572821777619,-0.6279603763309909,-1.1314630350194559,-2.3758297093156315,-1.070038413112487,-1.4101553756270628,-1.2696007871411203
0.055620215003727935,-0.012850995651179531,-0.10894941634241206,-0.007519781800763922,-0.15190904514805714,-0.02307537448542926,-0.7263689631494632,1.6629282063019772,-0.7716162117386262,1.0345743745901834,-0.6287257007260137,-1.1433550011444265,-2.4106202792400993,-1.077370071915681,-1.5102018659883665,-1.271178470592078
0.060674425010802224,-0.014001831082628868,-0.11444266422522276,-0.008167986728950418,-0.14816240705577371,-0.02236545795623314,-0.7179295033188371,1.6995498588540485,-0.7662475408966473,1.10107192301657,-0.631843763425858,-1.1552469672693988,-2.3434805828946352,-1.0851577614510526,-1.5935297376789934,-1.2683329461875943
0.06573235700489022,-0.01515266651407643,-0.1705958648050654,-0.00886645470746302,-0.1504057528307029,-0.021726533079956634,-0.7094900434882128,1.5347524223697278,-0.7605717911558038,1.1444399729518857,-0.6346500198557179,-1.1671389333943694,-2.289158464942396,-1.0933558786453843,-1.6630926104053336,-1.2657719742235591
0.0707888450124301,-0.016303501945525767,-0.18585488670176176,-0.009610159431269295,-0.15395066621780878,-0.02115150069130778,-0.7025850308995185,1.2948805981536573,-0.7547731151301752,1.159484035472063,-0.6371756506425917,-1.1774964522774098,-2.0492866407263293,-1.1017699360085869,-1.7017120134374333,-1.2634670994559274
0.07584422100626398,-0.016687113756008287,-0.03692683299000521,-0.010317854863743193,-0.14224828289502844,-0.02063397154152381,-0.6964472419317929,1.1349660486762794,-0.7489405278103369,1.1570322367924848,-0.6394487183507782,-1.1870867475394835,-1.8423743038071265,-1.1103016171616766,-1.7157782424744026,-1.261392712165059
0.08090026500576641,-0.016687113756008287,0.06683451590753009,-0.010954780752969701,-0.1213400030147726,-0.019623555071115382,-0.690693064774548,1.1764705882352935,-0.743115781506758,1.1589760719367659,-0.644641658176467,-1.1951425955596253,-1.53414206149386,-1.1187857150014715,-1.6976146243763484,-1.2523121591530513
0.08595658600097522,-0.016687113756008287,-0.000915541313801782,-0.011528014053273559,-0.10929755684467553,-0.018714180247747795,-0.6853224994277873,1.0769817654688332,-0.737336453298861,1.1507766412899727,-0.6493153040195869,-1.2024312199588003,-1.3919279774166462,-1.1271502654972043,-1.6670459596803782,-1.2441396614422444
0.09101231400563847,-0.017070725566492584,-0.04119935912108019,-0.012082285204595462,-0.102487737072316,-0.017895742906716968,-0.6795683222705424,0.9939726863508049,-0.7315596401960291,1.135096245796056,-0.6535215852783949,-1.208952620737012,-1.253986419470511,-1.1353305010211852,-1.6257400056593916,-1.236784413502518
0.09606813501159195,-0.016687113756008287,0.021057450217440987,-0.012542768059736746,-0.0901332183433403,-0.017159149299789223,-0.6745813687342643,0.9762722209506371,-0.7258618130498526,1.1192138433115142,-0.657307238411322,-1.2143231860837727,-1.0000762951094835,-1.1432297695274438,-1.563173634604401,-1.2301646903567645
0.10112299300089944,-0.016687113756008287,0.03143358510719452,-0.012957202629363902,-0.07797653799828683,-0.016744441949482637,-0.6699780270084688,0.8175783932249949,-0.7202734344457142,1.0890502983028625,-0.6632541635913385,-1.2185429159990857,-0.825513084611277,-1.150761084174608,-1.4894075796050887,-1.219247284717542
0.10618107300251722,-0.016687113756008287,-0.07293812466620864,-0.013330193742028342,-0.07747269666507901,-0.01637120533420671,-0.6665255207141207,0.7327382314793631,-0.7148986430725549,1.0534190916205126,-0.6686063962533534,-1.221995422293432,-0.6039520866712458,-1.1578845179864905,-1.4008620303117045,-1.2094216196422416
0.11123635699914303,-0.016303501945525767,-0.0424200808728159,-0.013627524562378085,-0.0739674350858527,-0.016035292380458376,-0.6638402380407413,0.5044632639047855,-0.7097928025693736,0.9985235088489399,-0.6734234056491668,-1.2239134813458463,-0.26520180056458287,-1.1644874143224262,-1.2872960073369923,-1.2005785210744713
0.11629186299978755,-0.016303501945525767,0.08392462043183002,-0.013895122300692854,-0.05817822953408443,-0.015732970722084877,-0.661922178988327,0.2578774700541686,-0.7050057402112689,0.9244589049694628,-0.6777587141053989,-1.2246807049668114,-0.05951018539711583,-1.1705067433868648,-1.1645174251430048,-1.192619732363478
0.12134709100064356,-0.016303501945525767,0.0357061112382695,-0.014135960265176144,-0.048789795456849035,-0.015388278674392972,-0.6607713435568776,0.11017013809414777,-0.7005823005458298,0.8430300282819313,-0.6842506234756512,-1.2246807049668114,0.1474021515220869,-1.1759241395448594,-1.0333254674764958,-1.1802543145508668
0.12640461600676645,-0.016303501945525767,-0.08514534218356573,-0.014352714433211107,-0.0524253501295207,-0.015078055831470257,-0.6600041199359108,0.10467689021133708,-0.6965244824848379,0.7691947144748719,-0.6900933419088784,-1.223529869535362,0.24750133516441508,-1.1806847125439097,-0.9052427872124047,-1.169125438519517
0.1314618070027791,-0.016303501945525767,-0.02532997634851597,-0.014547793184442572,-0.04971581275142023,-0.014798855272839815,-0.6603877317463951,-0.1315327687495227,-0.6929108074109935,0.6791219661524325,-0.6953517884987828,-1.221995422293432,0.2676432440680543,-1.184815783518862,-0.7879541840843588,-1.159109450091302
0.1365179620042909,-0.016303501945525767,-0.024719615472648115,-0.014723364060550892,-0.04721619302354302,-0.014547574770072416,-0.6611549553673601,-0.15655756466010473,-0.6897352222066302,0.5955540130711787,-0.7000843904296967,-1.2200773632410158,0.49286640726329267,-1.1883419414910774,-0.6598721249495937,-1.1500950605059084
0.1415728200081503,-0.015919890135043246,0.07904173342488718,-0.014843016668000128,-0.0345904003787,-0.01347305441420017,-0.6623057907988095,-0.23895628290226512,-0.6869922790658481,0.5121029834738343,-0.7065741498959435,-1.217775692378119,0.449530785076675,-1.1912853165797814,-0.5489318339469669,-1.1394803002820386
0.14663038100115955,-0.016303501945525767,0.04119935912108019,-0.014989065195752691,-0.027011424428721984,-0.01250598609391515,-0.6634566262302588,-0.2041657129777974,-0.6846387137822892,0.44047611382867113,-0.7124149334155655,-1.2150904097047377,0.6985580224307633,-1.193665825892277,-0.42418284830919384,-1.129927016080556
0.1516874990047654,-0.015919890135043246,0.09002822919050857,-0.015082147689681746,-0.01530745906679893,-0.011635624605658632,-0.6653746852826732,-0.3469901579308754,-0.6827123109323276,0.3617294866527165,-0.7176716385832254,-1.211254291599909,0.7406729228656452,-1.1954246724630402,-0.30769727119171,-1.1213290602992214
0.15674294900964014,-0.015919890135043246,0.06500343327992653,-0.015165921934217896,-0.007276369832126385,-0.010852299266227765,-0.6676763561455701,-0.49286640726329267,-0.6812087154536519,0.27626989726111556,-0.7224026732341192,-1.2074181734950784,0.8322270542458234,-1.1966240225662441,-0.19370483864795665,-1.1135909000960205
0.16179856601229403,-0.015919890135043246,-0.019836728465705278,-0.015241318754300431,-0.008532405695484274,-0.009201221398862019,-0.6711288624399181,-0.6424048218509206,-0.6802007301522786,0.18440242534991194,-0.7302000891592272,-1.2024312199588003,0.9555199511711301,-1.1972047423054997,-0.07878235966604796,-1.1041549181873096
